segment_local_departure_date,meal_time,cabin_class,meal_name,segment,year_month,meal_pref
2025-02-25 00:00:00,Lunch,J,"Grilled king prawn,saffron couscous, apricot, pistachio and preserved lemon",BKK JFK,2025-02,Seafood
2025-02-25 00:00:00,Dinner,S,"5C24 BKK SCL Seafood Marinara, Potatoes, Veg",BKK JFK,2025-02,Seafood
2025-02-25 00:00:00,Dinner,S,5C24 BKK SCL Lamb Biryani,BKK JFK,2025-02,Lamb
2025-02-25 00:00:00,Lunch,S,"5C24 BKK SCL Braised Beef Ragout with Paprika, Broccolini, carrots, Steamed New Potatoes",BKK JFK,2025-02,Beef
2025-02-25 00:00:00,Lunch,S,5C24 BKK SCL Steamed Barramundi with Bean Paste,BKK JFK,2025-02,Seafood
2025-02-25 00:00:00,Refreshments,S,Montevibbiano Pizza - Four Cheese,BKK JFK,2025-02,Vegetarian
2025-02-26 00:00:00,Lunch,J,"Grilled king prawn,saffron couscous, apricot, pistachio and preserved lemon",BKK JFK,2025-02,Seafood
2025-02-26 00:00:00,Lunch,J,"5C22 BKK JCL C2 Keelek Neua, copper pod beef, cargo rice, snakegourd and egg",BKK JFK,2025-02,Beef
2025-02-26 00:00:00,Lunch,J,"5C24 BKK JCL Gong bao chicken, chinese vegetable, fried rice r-edge",BKK JFK,2025-02,Chicken
2025-02-26 00:00:00,Lunch,J,"5C22 BKK JCL C2 Pan Seared Salmon, Roast Corn, Cauliflower & Broccolini lemon veloute",BKK JFK,2025-02,Seafood
2025-02-26 00:00:00,Dinner,S,"5C24 BKK SCL Seafood Marinara, Potatoes, Veg",BKK JFK,2025-02,Seafood
2025-02-26 00:00:00,Dinner,S,5C24 BKK SCL Lamb Biryani,BKK JFK,2025-02,Lamb
2025-02-26 00:00:00,Lunch,S,5C24 BKK SCL Steamed Barramundi with Bean Paste,BKK JFK,2025-02,Seafood
2025-02-26 00:00:00,Lunch,S,"5C24 BKK SCL Braised Beef Ragout with Paprika, Broccolini, carrots, Steamed New Potatoes",BKK JFK,2025-02,Beef
2025-02-26 00:00:00,Refreshments,S,Montevibbiano Pizza - Four Cheese,BKK JFK,2025-02,Vegetarian
2025-02-27 00:00:00,Lunch,J,"5C24 BKK JCL Gong bao chicken, chinese vegetable, fried rice r-edge",BKK JFK,2025-02,Chicken
2025-02-27 00:00:00,Lunch,J,"5C22 BKK JCL C2 Pan Seared Salmon, Roast Corn, Cauliflower & Broccolini lemon veloute",BKK JFK,2025-02,Seafood
2025-02-27 00:00:00,Lunch,J,"Grilled king prawn,saffron couscous, apricot, pistachio and preserved lemon",BKK JFK,2025-02,Seafood
2025-02-27 00:00:00,Lunch,J,"5C22 BKK JCL C2 Keelek Neua, copper pod beef, cargo rice, snakegourd and egg",BKK JFK,2025-02,Beef
2025-02-27 00:00:00,Dinner,S,"5C24 BKK SCL Seafood Marinara, Potatoes, Veg",BKK JFK,2025-02,Seafood
2025-02-27 00:00:00,Dinner,S,5C24 BKK SCL Lamb Biryani,BKK JFK,2025-02,Lamb
2025-02-27 00:00:00,Lunch,S,5C24 BKK SCL Steamed Barramundi with Bean Paste,BKK JFK,2025-02,Seafood
2025-02-27 00:00:00,Lunch,S,"5C24 BKK SCL Braised Beef Ragout with Paprika, Broccolini, carrots, Steamed New Potatoes",BKK JFK,2025-02,Beef
2025-02-27 00:00:00,Refreshments,S,Montevibbiano Pizza - Four Cheese,BKK JFK,2025-02,Vegetarian
2025-02-28 00:00:00,Lunch,J,"5C22 BKK JCL C2 Pan Seared Salmon, Roast Corn, Cauliflower & Broccolini lemon veloute",BKK JFK,2025-02,Seafood
2025-02-28 00:00:00,Lunch,J,"Grilled king prawn,saffron couscous, apricot, pistachio and preserved lemon",BKK JFK,2025-02,Seafood
2025-02-28 00:00:00,Lunch,J,"5C22 BKK JCL C2 Keelek Neua, copper pod beef, cargo rice, snakegourd and egg",BKK JFK,2025-02,Beef
2025-02-28 00:00:00,Lunch,J,"5C24 BKK JCL Gong bao chicken, chinese vegetable, fried rice r-edge",BKK JFK,2025-02,Chicken
2025-02-28 00:00:00,Dinner,S,5C24 BKK SCL Lamb Biryani,BKK JFK,2025-02,Lamb
2025-02-28 00:00:00,Dinner,S,"5C24 BKK SCL Seafood Marinara, Potatoes, Veg",BKK JFK,2025-02,Seafood
2025-02-28 00:00:00,Lunch,S,"5C24 BKK SCL Braised Beef Ragout with Paprika, Broccolini, carrots, Steamed New Potatoes",BKK JFK,2025-02,Beef
2025-02-28 00:00:00,Lunch,S,5C24 BKK SCL Steamed Barramundi with Bean Paste,BKK JFK,2025-02,Seafood
2025-02-28 00:00:00,Refreshments,S,Montevibbiano Pizza - Four Cheese,BKK JFK,2025-02,Vegetarian
2025-03-01 00:00:00,Lunch,J,"COMO,braised lamb, bean puree,almond salsa,lamb jus,mediterranean veg",BKK JFK,2025-03,Lamb
2025-03-01 00:00:00,Lunch,J,"Beef rendang,vegetable,steamed rice,",BKK JFK,2025-03,Beef
2025-03-01 00:00:00,Lunch,J,"Sliced pomfret soup with beancurd, tomato, seaweed, lettuce, sliced red chilli, soya sauce",BKK JFK,2025-03,Seafood
2025-03-01 00:00:00,Lunch,J,"Roasted chicken,stuffed,forest mushroom,spinach,potato,port wine jus",BKK JFK,2025-03,Chicken
2025-03-01 00:00:00,Dinner,S,"5C24 BKK SCL Pan Roasted Chicken Thigh, Mushroom Ragout, Roasted Fingerling Potatoes, Ratatouille",BKK JFK,2025-03,Chicken
2025-03-01 00:00:00,Dinner,S,5C24 BKK SCL Black Bean Beef Hor Fun,BKK JFK,2025-03,Beef
2025-03-01 00:00:00,Lunch,S,"5C24 BKK SCL Mediterranean Seafood Stew w Smoked Paprika, Saffron Pilaf",BKK JFK,2025-03,Seafood
2025-03-01 00:00:00,Lunch,S,5C24 BKK SCL Kway Teow Phad See Ew Moo Ping,BKK JFK,2025-03,Beef
2025-03-01 00:00:00,Refreshments,S,Montevibbiano Pizza - Mushroom,BKK JFK,2025-03,Vegetarian
2025-03-02 00:00:00,Lunch,J,"Roasted chicken,stuffed,forest mushroom,spinach,potato,port wine jus",BKK JFK,2025-03,Chicken
2025-03-02 00:00:00,Lunch,J,"Sliced pomfret soup with beancurd, tomato, seaweed, lettuce, sliced red chilli, soya sauce",BKK JFK,2025-03,Seafood
2025-03-02 00:00:00,Lunch,J,"COMO,braised lamb, bean puree,almond salsa,lamb jus,mediterranean veg",BKK JFK,2025-03,Lamb
2025-03-02 00:00:00,Lunch,J,"Beef rendang,vegetable,steamed rice,",BKK JFK,2025-03,Beef
2025-03-02 00:00:00,Dinner,S,5C24 BKK SCL Black Bean Beef Hor Fun,BKK JFK,2025-03,Beef
2025-03-02 00:00:00,Dinner,S,"5C24 BKK SCL Pan Roasted Chicken Thigh, Mushroom Ragout, Roasted Fingerling Potatoes, Ratatouille",BKK JFK,2025-03,Chicken
2025-03-02 00:00:00,Lunch,S,"5C24 BKK SCL Mediterranean Seafood Stew w Smoked Paprika, Saffron Pilaf",BKK JFK,2025-03,Seafood
2025-03-02 00:00:00,Lunch,S,5C24 BKK SCL Kway Teow Phad See Ew Moo Ping,BKK JFK,2025-03,Beef
2025-03-02 00:00:00,Refreshments,S,Montevibbiano Pizza - Mushroom,BKK JFK,2025-03,Vegetarian
2025-03-03 00:00:00,Lunch,J,"Beef rendang,vegetable,steamed rice,",BKK JFK,2025-03,Beef
2025-03-03 00:00:00,Lunch,J,"Roasted chicken,stuffed,forest mushroom,spinach,potato,port wine jus",BKK JFK,2025-03,Chicken
2025-03-03 00:00:00,Lunch,J,"Sliced pomfret soup with beancurd, tomato, seaweed, lettuce, sliced red chilli, soya sauce",BKK JFK,2025-03,Seafood
2025-03-03 00:00:00,Lunch,J,"COMO,braised lamb, bean puree,almond salsa,lamb jus,mediterranean veg",BKK JFK,2025-03,Lamb
2025-03-03 00:00:00,Dinner,S,"5C24 BKK SCL Pan Roasted Chicken Thigh, Mushroom Ragout, Roasted Fingerling Potatoes, Ratatouille",BKK JFK,2025-03,Chicken
2025-03-03 00:00:00,Dinner,S,5C24 BKK SCL Black Bean Beef Hor Fun,BKK JFK,2025-03,Beef
2025-03-03 00:00:00,Lunch,S,"5C24 BKK SCL Mediterranean Seafood Stew w Smoked Paprika, Saffron Pilaf",BKK JFK,2025-03,Seafood
2025-03-03 00:00:00,Lunch,S,5C24 BKK SCL Kway Teow Phad See Ew Moo Ping,BKK JFK,2025-03,Beef
2025-03-03 00:00:00,Refreshments,S,Montevibbiano Pizza - Mushroom,BKK JFK,2025-03,Vegetarian
2025-03-04 00:00:00,Lunch,J,"Sliced pomfret soup with beancurd, tomato, seaweed, lettuce, sliced red chilli, soya sauce",BKK JFK,2025-03,Seafood
2025-03-04 00:00:00,Lunch,J,"Roasted chicken,stuffed,forest mushroom,spinach,potato,port wine jus",BKK JFK,2025-03,Chicken
2025-03-04 00:00:00,Lunch,J,"COMO,braised lamb, bean puree,almond salsa,lamb jus,mediterranean veg",BKK JFK,2025-03,Lamb
2025-03-04 00:00:00,Lunch,J,"Beef rendang,vegetable,steamed rice,",BKK JFK,2025-03,Beef
2025-03-04 00:00:00,Dinner,S,"5C24 BKK SCL Pan Roasted Chicken Thigh, Mushroom Ragout, Roasted Fingerling Potatoes, Ratatouille",BKK JFK,2025-03,Chicken
2025-03-04 00:00:00,Dinner,S,5C24 BKK SCL Black Bean Beef Hor Fun,BKK JFK,2025-03,Beef
2025-03-04 00:00:00,Lunch,S,"5C24 BKK SCL Mediterranean Seafood Stew w Smoked Paprika, Saffron Pilaf",BKK JFK,2025-03,Seafood
2025-03-04 00:00:00,Lunch,S,5C24 BKK SCL Kway Teow Phad See Ew Moo Ping,BKK JFK,2025-03,Beef
2025-03-04 00:00:00,Refreshments,S,Montevibbiano Pizza - Mushroom,BKK JFK,2025-03,Vegetarian
2025-03-05 00:00:00,Lunch,J,"Roasted chicken,stuffed,forest mushroom,spinach,potato,port wine jus",BKK JFK,2025-03,Chicken
2025-03-05 00:00:00,Lunch,J,"Sliced pomfret soup with beancurd, tomato, seaweed, lettuce, sliced red chilli, soya sauce",BKK JFK,2025-03,Seafood
2025-03-05 00:00:00,Lunch,J,"COMO,braised lamb, bean puree,almond salsa,lamb jus,mediterranean veg",BKK JFK,2025-03,Lamb
2025-03-05 00:00:00,Lunch,J,"Beef rendang,vegetable,steamed rice,",BKK JFK,2025-03,Beef
2025-03-05 00:00:00,Dinner,S,"5C24 BKK SCL Pan Roasted Chicken Thigh, Mushroom Ragout, Roasted Fingerling Potatoes, Ratatouille",BKK JFK,2025-03,Chicken
2025-03-05 00:00:00,Dinner,S,5C24 BKK SCL Black Bean Beef Hor Fun,BKK JFK,2025-03,Beef
2025-03-05 00:00:00,Lunch,S,"5C24 BKK SCL Mediterranean Seafood Stew w Smoked Paprika, Saffron Pilaf",BKK JFK,2025-03,Seafood
2025-03-05 00:00:00,Lunch,S,5C24 BKK SCL Kway Teow Phad See Ew Moo Ping,BKK JFK,2025-03,Beef
2025-03-05 00:00:00,Refreshments,S,Montevibbiano Pizza - Mushroom,BKK JFK,2025-03,Vegetarian
2025-03-06 00:00:00,Lunch,J,"Roasted chicken,stuffed,forest mushroom,spinach,potato,port wine jus",BKK JFK,2025-03,Chicken
2025-03-06 00:00:00,Lunch,J,"Sliced pomfret soup with beancurd, tomato, seaweed, lettuce, sliced red chilli, soya sauce",BKK JFK,2025-03,Seafood
2025-03-06 00:00:00,Lunch,J,"COMO,braised lamb, bean puree,almond salsa,lamb jus,mediterranean veg",BKK JFK,2025-03,Lamb
2025-03-06 00:00:00,Lunch,J,"Beef rendang,vegetable,steamed rice,",BKK JFK,2025-03,Beef
2025-03-06 00:00:00,Dinner,S,5C24 BKK SCL Black Bean Beef Hor Fun,BKK JFK,2025-03,Beef
2025-03-06 00:00:00,Dinner,S,"5C24 BKK SCL Pan Roasted Chicken Thigh, Mushroom Ragout, Roasted Fingerling Potatoes, Ratatouille",BKK JFK,2025-03,Chicken
2025-03-06 00:00:00,Lunch,S,5C24 BKK SCL Kway Teow Phad See Ew Moo Ping,BKK JFK,2025-03,Beef
2025-03-06 00:00:00,Lunch,S,"5C24 BKK SCL Mediterranean Seafood Stew w Smoked Paprika, Saffron Pilaf",BKK JFK,2025-03,Seafood
2025-03-06 00:00:00,Refreshments,S,Montevibbiano Pizza - Mushroom,BKK JFK,2025-03,Vegetarian
2025-03-07 00:00:00,Lunch,J,"Sliced pomfret soup with beancurd, tomato, seaweed, lettuce, sliced red chilli, soya sauce",BKK JFK,2025-03,Seafood
2025-03-07 00:00:00,Lunch,J,"Roasted chicken,stuffed,forest mushroom,spinach,potato,port wine jus",BKK JFK,2025-03,Chicken
2025-03-07 00:00:00,Lunch,J,"COMO,braised lamb, bean puree,almond salsa,lamb jus,mediterranean veg",BKK JFK,2025-03,Lamb
2025-03-07 00:00:00,Lunch,J,"Beef rendang,vegetable,steamed rice,",BKK JFK,2025-03,Beef
2025-03-07 00:00:00,Dinner,S,5C24 BKK SCL Black Bean Beef Hor Fun,BKK JFK,2025-03,Beef
2025-03-07 00:00:00,Dinner,S,"5C24 BKK SCL Pan Roasted Chicken Thigh, Mushroom Ragout, Roasted Fingerling Potatoes, Ratatouille",BKK JFK,2025-03,Chicken
2025-03-07 00:00:00,Lunch,S,"5C24 BKK SCL Mediterranean Seafood Stew w Smoked Paprika, Saffron Pilaf",BKK JFK,2025-03,Seafood
2025-03-07 00:00:00,Lunch,S,5C24 BKK SCL Kway Teow Phad See Ew Moo Ping,BKK JFK,2025-03,Beef
2025-03-07 00:00:00,Refreshments,S,Montevibbiano Pizza - Mushroom,BKK JFK,2025-03,Vegetarian
2025-03-08 00:00:00,Lunch,J,"COMO,braised lamb, bean puree,almond salsa,lamb jus,mediterranean veg",BKK JFK,2025-03,Lamb
2025-03-08 00:00:00,Lunch,J,"Beef rendang,vegetable,steamed rice,",BKK JFK,2025-03,Beef
2025-03-08 00:00:00,Lunch,J,"Sliced pomfret soup with beancurd, tomato, seaweed, lettuce, sliced red chilli, soya sauce",BKK JFK,2025-03,Seafood
2025-03-08 00:00:00,Lunch,J,"Roasted chicken,stuffed,forest mushroom,spinach,potato,port wine jus",BKK JFK,2025-03,Chicken
2025-03-08 00:00:00,Dinner,S,5C24 BKK SCL Black Bean Beef Hor Fun,BKK JFK,2025-03,Beef
2025-03-08 00:00:00,Dinner,S,"5C24 BKK SCL Pan Roasted Chicken Thigh, Mushroom Ragout, Roasted Fingerling Potatoes, Ratatouille",BKK JFK,2025-03,Chicken
2025-03-08 00:00:00,Lunch,S,"5C24 BKK SCL Mediterranean Seafood Stew w Smoked Paprika, Saffron Pilaf",BKK JFK,2025-03,Seafood
2025-03-08 00:00:00,Lunch,S,5C24 BKK SCL Kway Teow Phad See Ew Moo Ping,BKK JFK,2025-03,Beef
2025-03-08 00:00:00,Refreshments,S,Montevibbiano Pizza - Mushroom,BKK JFK,2025-03,Vegetarian
2025-03-09 00:00:00,Lunch,J,"COMO,braised lamb, bean puree,almond salsa,lamb jus,mediterranean veg",BKK JFK,2025-03,Lamb
2025-03-09 00:00:00,Lunch,J,"Beef rendang,vegetable,steamed rice,",BKK JFK,2025-03,Beef
2025-03-09 00:00:00,Lunch,J,"Roasted chicken,stuffed,forest mushroom,spinach,potato,port wine jus",BKK JFK,2025-03,Chicken
2025-03-09 00:00:00,Lunch,J,"Sliced pomfret soup with beancurd, tomato, seaweed, lettuce, sliced red chilli, soya sauce",BKK JFK,2025-03,Seafood
2025-03-09 00:00:00,Dinner,S,"5C24 BKK SCL Pan Roasted Chicken Thigh, Mushroom Ragout, Roasted Fingerling Potatoes, Ratatouille",BKK JFK,2025-03,Chicken
2025-03-09 00:00:00,Dinner,S,5C24 BKK SCL Black Bean Beef Hor Fun,BKK JFK,2025-03,Beef
2025-03-09 00:00:00,Lunch,S,5C24 BKK SCL Kway Teow Phad See Ew Moo Ping,BKK JFK,2025-03,Beef
2025-03-09 00:00:00,Lunch,S,"5C24 BKK SCL Mediterranean Seafood Stew w Smoked Paprika, Saffron Pilaf",BKK JFK,2025-03,Seafood
2025-03-09 00:00:00,Refreshments,S,Montevibbiano Pizza - Mushroom,BKK JFK,2025-03,Vegetarian
2025-03-10 00:00:00,Lunch,J,"COMO,braised lamb, bean puree,almond salsa,lamb jus,mediterranean veg",BKK JFK,2025-03,Lamb
2025-03-10 00:00:00,Lunch,J,"Beef rendang,vegetable,steamed rice,",BKK JFK,2025-03,Beef
2025-03-10 00:00:00,Lunch,J,"Sliced pomfret soup with beancurd, tomato, seaweed, lettuce, sliced red chilli, soya sauce",BKK JFK,2025-03,Seafood
2025-03-10 00:00:00,Lunch,J,"Roasted chicken,stuffed,forest mushroom,spinach,potato,port wine jus",BKK JFK,2025-03,Chicken
2025-03-10 00:00:00,Dinner,S,5C24 BKK SCL Black Bean Beef Hor Fun,BKK JFK,2025-03,Beef
2025-03-10 00:00:00,Dinner,S,"5C24 BKK SCL Pan Roasted Chicken Thigh, Mushroom Ragout, Roasted Fingerling Potatoes, Ratatouille",BKK JFK,2025-03,Chicken
2025-03-10 00:00:00,Lunch,S,"5C24 BKK SCL Mediterranean Seafood Stew w Smoked Paprika, Saffron Pilaf",BKK JFK,2025-03,Seafood
2025-03-10 00:00:00,Lunch,S,5C24 BKK SCL Kway Teow Phad See Ew Moo Ping,BKK JFK,2025-03,Beef
2025-03-10 00:00:00,Refreshments,S,Montevibbiano Pizza - Mushroom,BKK JFK,2025-03,Vegetarian
2025-03-11 00:00:00,Lunch,J,"Roasted chicken,stuffed,forest mushroom,spinach,potato,port wine jus",BKK JFK,2025-03,Chicken
2025-03-11 00:00:00,Lunch,J,"Beef rendang,vegetable,steamed rice,",BKK JFK,2025-03,Beef
2025-03-11 00:00:00,Lunch,J,"COMO,braised lamb, bean puree,almond salsa,lamb jus,mediterranean veg",BKK JFK,2025-03,Lamb
2025-03-11 00:00:00,Lunch,J,"Sliced pomfret soup with beancurd, tomato, seaweed, lettuce, sliced red chilli, soya sauce",BKK JFK,2025-03,Seafood
2025-03-11 00:00:00,Dinner,S,"5C24 BKK SCL Pan Roasted Chicken Thigh, Mushroom Ragout, Roasted Fingerling Potatoes, Ratatouille",BKK JFK,2025-03,Chicken
2025-03-11 00:00:00,Dinner,S,5C24 BKK SCL Black Bean Beef Hor Fun,BKK JFK,2025-03,Beef
2025-03-11 00:00:00,Lunch,S,5C24 BKK SCL Kway Teow Phad See Ew Moo Ping,BKK JFK,2025-03,Beef
2025-03-11 00:00:00,Lunch,S,"5C24 BKK SCL Mediterranean Seafood Stew w Smoked Paprika, Saffron Pilaf",BKK JFK,2025-03,Seafood
2025-03-11 00:00:00,Refreshments,S,Montevibbiano Pizza - Mushroom,BKK JFK,2025-03,Vegetarian
2025-03-12 00:00:00,Lunch,J,"COMO,braised lamb, bean puree,almond salsa,lamb jus,mediterranean veg",BKK JFK,2025-03,Lamb
2025-03-12 00:00:00,Lunch,J,"Roasted chicken,stuffed,forest mushroom,spinach,potato,port wine jus",BKK JFK,2025-03,Chicken
2025-03-12 00:00:00,Lunch,J,"Sliced pomfret soup with beancurd, tomato, seaweed, lettuce, sliced red chilli, soya sauce",BKK JFK,2025-03,Seafood
2025-03-12 00:00:00,Lunch,J,"Beef rendang,vegetable,steamed rice,",BKK JFK,2025-03,Beef
2025-03-12 00:00:00,Dinner,S,"5C24 BKK SCL Pan Roasted Chicken Thigh, Mushroom Ragout, Roasted Fingerling Potatoes, Ratatouille",BKK JFK,2025-03,Chicken
2025-03-12 00:00:00,Dinner,S,5C24 BKK SCL Black Bean Beef Hor Fun,BKK JFK,2025-03,Beef
2025-03-12 00:00:00,Lunch,S,5C24 BKK SCL Kway Teow Phad See Ew Moo Ping,BKK JFK,2025-03,Beef
2025-03-12 00:00:00,Lunch,S,"5C24 BKK SCL Mediterranean Seafood Stew w Smoked Paprika, Saffron Pilaf",BKK JFK,2025-03,Seafood
2025-03-12 00:00:00,Refreshments,S,Montevibbiano Pizza - Mushroom,BKK JFK,2025-03,Vegetarian
2025-03-13 00:00:00,Lunch,J,"Roasted chicken,stuffed,forest mushroom,spinach,potato,port wine jus",BKK JFK,2025-03,Chicken
2025-03-13 00:00:00,Lunch,J,"Beef rendang,vegetable,steamed rice,",BKK JFK,2025-03,Beef
2025-03-13 00:00:00,Lunch,J,"COMO,braised lamb, bean puree,almond salsa,lamb jus,mediterranean veg",BKK JFK,2025-03,Lamb
2025-03-13 00:00:00,Lunch,J,"Sliced pomfret soup with beancurd, tomato, seaweed, lettuce, sliced red chilli, soya sauce",BKK JFK,2025-03,Seafood
2025-03-13 00:00:00,Dinner,S,"5C24 BKK SCL Pan Roasted Chicken Thigh, Mushroom Ragout, Roasted Fingerling Potatoes, Ratatouille",BKK JFK,2025-03,Chicken
2025-03-13 00:00:00,Dinner,S,5C24 BKK SCL Black Bean Beef Hor Fun,BKK JFK,2025-03,Beef
2025-03-13 00:00:00,Lunch,S,"5C24 BKK SCL Mediterranean Seafood Stew w Smoked Paprika, Saffron Pilaf",BKK JFK,2025-03,Seafood
2025-03-13 00:00:00,Lunch,S,5C24 BKK SCL Kway Teow Phad See Ew Moo Ping,BKK JFK,2025-03,Beef
2025-03-13 00:00:00,Refreshments,S,Montevibbiano Pizza - Mushroom,BKK JFK,2025-03,Vegetarian
2025-03-14 00:00:00,Lunch,J,"Roasted chicken,stuffed,forest mushroom,spinach,potato,port wine jus",BKK JFK,2025-03,Chicken
2025-03-14 00:00:00,Lunch,J,"Sliced pomfret soup with beancurd, tomato, seaweed, lettuce, sliced red chilli, soya sauce",BKK JFK,2025-03,Seafood
2025-03-14 00:00:00,Lunch,J,"Beef rendang,vegetable,steamed rice,",BKK JFK,2025-03,Beef
2025-03-14 00:00:00,Lunch,J,"COMO,braised lamb, bean puree,almond salsa,lamb jus,mediterranean veg",BKK JFK,2025-03,Lamb
2025-03-14 00:00:00,Dinner,S,5C24 BKK SCL Black Bean Beef Hor Fun,BKK JFK,2025-03,Beef
2025-03-14 00:00:00,Dinner,S,"5C24 BKK SCL Pan Roasted Chicken Thigh, Mushroom Ragout, Roasted Fingerling Potatoes, Ratatouille",BKK JFK,2025-03,Chicken
2025-03-14 00:00:00,Lunch,S,"5C24 BKK SCL Mediterranean Seafood Stew w Smoked Paprika, Saffron Pilaf",BKK JFK,2025-03,Seafood
2025-03-14 00:00:00,Lunch,S,5C24 BKK SCL Kway Teow Phad See Ew Moo Ping,BKK JFK,2025-03,Beef
2025-03-14 00:00:00,Refreshments,S,Montevibbiano Pizza - Mushroom,BKK JFK,2025-03,Vegetarian
2025-03-15 00:00:00,Lunch,J,"COMO,braised lamb, bean puree,almond salsa,lamb jus,mediterranean veg",BKK JFK,2025-03,Lamb
2025-03-15 00:00:00,Lunch,J,"Roasted chicken,stuffed,forest mushroom,spinach,potato,port wine jus",BKK JFK,2025-03,Chicken
2025-03-15 00:00:00,Lunch,J,"Sliced pomfret soup with beancurd, tomato, seaweed, lettuce, sliced red chilli, soya sauce",BKK JFK,2025-03,Seafood
2025-03-15 00:00:00,Lunch,J,"Beef rendang,vegetable,steamed rice,",BKK JFK,2025-03,Beef
2025-03-15 00:00:00,Dinner,S,5C24 BKK SCL Black Bean Beef Hor Fun,BKK JFK,2025-03,Beef
2025-03-15 00:00:00,Dinner,S,"5C24 BKK SCL Pan Roasted Chicken Thigh, Mushroom Ragout, Roasted Fingerling Potatoes, Ratatouille",BKK JFK,2025-03,Chicken
2025-03-15 00:00:00,Lunch,S,5C24 BKK SCL Kway Teow Phad See Ew Moo Ping,BKK JFK,2025-03,Beef
2025-03-15 00:00:00,Lunch,S,"5C24 BKK SCL Mediterranean Seafood Stew w Smoked Paprika, Saffron Pilaf",BKK JFK,2025-03,Seafood
2025-03-15 00:00:00,Refreshments,S,Montevibbiano Pizza - Mushroom,BKK JFK,2025-03,Vegetarian
2025-03-16 00:00:00,Lunch,J,"COMO,braised lamb, bean puree,almond salsa,lamb jus,mediterranean veg",BKK JFK,2025-03,Lamb
2025-03-16 00:00:00,Lunch,J,"Sliced pomfret soup with beancurd, tomato, seaweed, lettuce, sliced red chilli, soya sauce",BKK JFK,2025-03,Seafood
2025-03-16 00:00:00,Lunch,J,"Beef rendang,vegetable,steamed rice,",BKK JFK,2025-03,Beef
2025-03-16 00:00:00,Lunch,J,"Roasted chicken,stuffed,forest mushroom,spinach,potato,port wine jus",BKK JFK,2025-03,Chicken
2025-03-16 00:00:00,Dinner,S,5C24 BKK SCL Black Bean Beef Hor Fun,BKK JFK,2025-03,Beef
2025-03-16 00:00:00,Dinner,S,"5C24 BKK SCL Pan Roasted Chicken Thigh, Mushroom Ragout, Roasted Fingerling Potatoes, Ratatouille",BKK JFK,2025-03,Chicken
2025-03-16 00:00:00,Lunch,S,"5C24 BKK SCL Mediterranean Seafood Stew w Smoked Paprika, Saffron Pilaf",BKK JFK,2025-03,Seafood
2025-03-16 00:00:00,Lunch,S,5C24 BKK SCL Kway Teow Phad See Ew Moo Ping,BKK JFK,2025-03,Beef
2025-03-16 00:00:00,Refreshments,S,Montevibbiano Pizza - Mushroom,BKK JFK,2025-03,Vegetarian
2025-03-17 00:00:00,Lunch,J,"Beef rendang,vegetable,steamed rice,",BKK JFK,2025-03,Beef
2025-03-17 00:00:00,Lunch,J,"Sliced pomfret soup with beancurd, tomato, seaweed, lettuce, sliced red chilli, soya sauce",BKK JFK,2025-03,Seafood
2025-03-17 00:00:00,Lunch,J,"COMO,braised lamb, bean puree,almond salsa,lamb jus,mediterranean veg",BKK JFK,2025-03,Lamb
2025-03-17 00:00:00,Lunch,J,"Roasted chicken,stuffed,forest mushroom,spinach,potato,port wine jus",BKK JFK,2025-03,Chicken
2025-03-17 00:00:00,Dinner,S,"5C24 BKK SCL Pan Roasted Chicken Thigh, Mushroom Ragout, Roasted Fingerling Potatoes, Ratatouille",BKK JFK,2025-03,Chicken
2025-03-17 00:00:00,Dinner,S,5C24 BKK SCL Black Bean Beef Hor Fun,BKK JFK,2025-03,Beef
2025-03-17 00:00:00,Lunch,S,5C24 BKK SCL Kway Teow Phad See Ew Moo Ping,BKK JFK,2025-03,Beef
2025-03-17 00:00:00,Lunch,S,"5C24 BKK SCL Mediterranean Seafood Stew w Smoked Paprika, Saffron Pilaf",BKK JFK,2025-03,Seafood
2025-03-17 00:00:00,Refreshments,S,Montevibbiano Pizza - Mushroom,BKK JFK,2025-03,Vegetarian
2025-03-18 00:00:00,Lunch,J,"Sliced pomfret soup with beancurd, tomato, seaweed, lettuce, sliced red chilli, soya sauce",BKK JFK,2025-03,Seafood
2025-03-18 00:00:00,Lunch,J,"Roasted chicken,stuffed,forest mushroom,spinach,potato,port wine jus",BKK JFK,2025-03,Chicken
2025-03-18 00:00:00,Lunch,J,"Beef rendang,vegetable,steamed rice,",BKK JFK,2025-03,Beef
2025-03-18 00:00:00,Lunch,J,"COMO,braised lamb, bean puree,almond salsa,lamb jus,mediterranean veg",BKK JFK,2025-03,Lamb
2025-03-18 00:00:00,Dinner,S,5C24 BKK SCL Black Bean Beef Hor Fun,BKK JFK,2025-03,Beef
2025-03-18 00:00:00,Dinner,S,"5C24 BKK SCL Pan Roasted Chicken Thigh, Mushroom Ragout, Roasted Fingerling Potatoes, Ratatouille",BKK JFK,2025-03,Chicken
2025-03-18 00:00:00,Lunch,S,"5C24 BKK SCL Mediterranean Seafood Stew w Smoked Paprika, Saffron Pilaf",BKK JFK,2025-03,Seafood
2025-03-18 00:00:00,Lunch,S,5C24 BKK SCL Kway Teow Phad See Ew Moo Ping,BKK JFK,2025-03,Beef
2025-03-18 00:00:00,Refreshments,S,Montevibbiano Pizza - Mushroom,BKK JFK,2025-03,Vegetarian
