segment,segment_local_departure_date,weekday,cabin_class,meal_time,meal_name,original_meal_count,original_passengers,original_percent,predicted_meal_count,predicted_total_passengers,predicted_percentage,protein_type
SIN CDG,2025-06-20,Friday,Y,Lunch,"5C19 SIN FFM Sweet & Sour Basa Fish, Egg Fried Rice with Mixed Vegetables",54,136,39.71,45,132,34.09,Seafood
SIN CDG,2025-06-20,Friday,Y,Lunch,"5C19 SIN FFM Chicken Meatball Marinara, Fusili",82,136,60.29,87,132,65.91,Chicken
SIN CDG,2025-06-21,Saturday,Y,Dinner,5C22 SIN FFM Poached Fish with Pasta in Dill Cream Sauce,61,153,39.87,47,145,32.41,Seafood
SIN CDG,2025-06-21,Saturday,Y,Dinner,5C24 SIN FFM Gong Bao Chicken with Steamed Rice,92,153,60.13,98,145,67.59,Chicken
SIN CDG,2025-06-21,Saturday,Y,Lunch,"5C19 SIN FFM Sweet & Sour Basa Fish, Egg Fried Rice with Mixed Vegetables",61,153,39.87,45,145,31.03,Seafood
SIN CDG,2025-06-21,Saturday,Y,Lunch,"5C19 SIN FFM Chicken Meatball Marinara, Fusili",92,153,60.13,100,145,68.97,Chicken
SIN CDG,2025-06-22,Sunday,Y,Dinner,5C24 SIN FFM Gong Bao Chicken with Steamed Rice,95,158,60.13,105,154,68.18,Chicken
SIN CDG,2025-06-22,Sunday,Y,Dinner,5C22 SIN FFM Poached Fish with Pasta in Dill Cream Sauce,63,158,39.87,49,154,31.82,Seafood
SIN CDG,2025-06-22,Sunday,Y,Lunch,"5C19 SIN FFM Chicken Meatball Marinara, Fusili",95,158,60.13,106,154,68.83,Chicken
SIN CDG,2025-06-22,Sunday,Y,Lunch,"5C19 SIN FFM Sweet & Sour Basa Fish, Egg Fried Rice with Mixed Vegetables",63,158,39.87,48,154,31.17,Seafood
SIN CDG,2025-06-23,Monday,Y,Dinner,5C24 SIN FFM Gong Bao Chicken with Steamed Rice,86,142,60.56,94,140,67.14,Chicken
SIN CDG,2025-06-23,Monday,Y,Dinner,5C22 SIN FFM Poached Fish with Pasta in Dill Cream Sauce,56,142,39.44,46,140,32.86,Seafood
SIN CDG,2025-06-23,Monday,Y,Lunch,"5C19 SIN FFM Chicken Meatball Marinara, Fusili",86,142,60.56,94,140,67.14,Chicken
SIN CDG,2025-06-23,Monday,Y,Lunch,"5C19 SIN FFM Sweet & Sour Basa Fish, Egg Fried Rice with Mixed Vegetables",56,142,39.44,46,140,32.86,Seafood
SIN CDG,2025-06-24,Tuesday,Y,Dinner,5C22 SIN FFM Poached Fish with Pasta in Dill Cream Sauce,60,150,40,48,148,32.43,Seafood
SIN CDG,2025-06-24,Tuesday,Y,Dinner,5C24 SIN FFM Gong Bao Chicken with Steamed Rice,90,150,60,100,148,67.57,Chicken
SIN CDG,2025-06-24,Tuesday,Y,Lunch,"5C19 SIN FFM Chicken Meatball Marinara, Fusili",90,150,60,102,148,68.92,Chicken
SIN CDG,2025-06-24,Tuesday,Y,Lunch,"5C19 SIN FFM Sweet & Sour Basa Fish, Egg Fried Rice with Mixed Vegetables",60,150,40,46,148,31.08,Seafood
SIN CDG,2025-06-25,Wednesday,Y,Dinner,5C22 SIN FFM Poached Fish with Pasta in Dill Cream Sauce,63,158,39.87,54,160,33.75,Seafood
SIN CDG,2025-06-25,Wednesday,Y,Dinner,5C24 SIN FFM Gong Bao Chicken with Steamed Rice,95,158,60.13,106,160,66.25,Chicken
SIN CDG,2025-06-25,Wednesday,Y,Lunch,"5C19 SIN FFM Chicken Meatball Marinara, Fusili",95,158,60.13,106,160,66.25,Chicken
SIN CDG,2025-06-25,Wednesday,Y,Lunch,"5C19 SIN FFM Sweet & Sour Basa Fish, Egg Fried Rice with Mixed Vegetables",63,158,39.87,54,160,33.75,Seafood
SIN CDG,2025-06-26,Thursday,Y,Dinner,5C24 SIN FFM Gong Bao Chicken with Steamed Rice,100,166,60.24,110,164,67.07,Chicken
SIN CDG,2025-06-26,Thursday,Y,Dinner,5C22 SIN FFM Poached Fish with Pasta in Dill Cream Sauce,66,166,39.76,54,164,32.93,Seafood
SIN CDG,2025-06-26,Thursday,Y,Lunch,"5C19 SIN FFM Chicken Meatball Marinara, Fusili",100,166,60.24,112,164,68.29,Chicken
SIN CDG,2025-06-26,Thursday,Y,Lunch,"5C19 SIN FFM Sweet & Sour Basa Fish, Egg Fried Rice with Mixed Vegetables",66,166,39.76,52,164,31.71,Seafood
SIN CDG,2025-06-27,Friday,Y,Dinner,5C24 SIN FFM Gong Bao Chicken with Steamed Rice,96,160,60,103,156,66.03,Chicken
SIN CDG,2025-06-27,Friday,Y,Dinner,5C22 SIN FFM Poached Fish with Pasta in Dill Cream Sauce,64,160,40,53,156,33.97,Seafood
SIN CDG,2025-06-27,Friday,Y,Lunch,"5C19 SIN FFM Sweet & Sour Basa Fish, Egg Fried Rice with Mixed Vegetables",64,160,40,53,156,33.97,Seafood
SIN CDG,2025-06-27,Friday,Y,Lunch,"5C19 SIN FFM Chicken Meatball Marinara, Fusili",96,160,60,103,156,66.03,Chicken
SIN CDG,2025-06-28,Saturday,Y,Dinner,5C24 SIN FFM Gong Bao Chicken with Steamed Rice,96,159,60.38,99,151,65.56,Chicken
SIN CDG,2025-06-28,Saturday,Y,Dinner,5C22 SIN FFM Poached Fish with Pasta in Dill Cream Sauce,63,159,39.62,52,151,34.44,Seafood
SIN CDG,2025-06-28,Saturday,Y,Lunch,"5C19 SIN FFM Sweet & Sour Basa Fish, Egg Fried Rice with Mixed Vegetables",63,159,39.62,49,151,32.45,Seafood
SIN CDG,2025-06-28,Saturday,Y,Lunch,"5C19 SIN FFM Chicken Meatball Marinara, Fusili",96,159,60.38,102,151,67.55,Chicken
SIN CDG,2025-06-29,Sunday,Y,Dinner,5C22 SIN FFM Poached Fish with Pasta in Dill Cream Sauce,65,164,39.63,50,162,30.86,Seafood
SIN CDG,2025-06-29,Sunday,Y,Dinner,5C24 SIN FFM Gong Bao Chicken with Steamed Rice,99,164,60.37,112,162,69.14,Chicken
SIN CDG,2025-06-29,Sunday,Y,Lunch,"5C19 SIN FFM Chicken Meatball Marinara, Fusili",99,164,60.37,114,162,70.37,Chicken
SIN CDG,2025-06-29,Sunday,Y,Lunch,"5C19 SIN FFM Sweet & Sour Basa Fish, Egg Fried Rice with Mixed Vegetables",65,164,39.63,48,162,29.63,Seafood
SIN CDG,2025-06-30,Monday,Y,Dinner,5C22 SIN FFM Poached Fish with Pasta in Dill Cream Sauce,47,119,39.5,38,119,31.93,Seafood
SIN CDG,2025-06-30,Monday,Y,Dinner,5C24 SIN FFM Gong Bao Chicken with Steamed Rice,72,119,60.5,81,119,68.07,Chicken
SIN CDG,2025-06-30,Monday,Y,Lunch,"5C19 SIN FFM Sweet & Sour Basa Fish, Egg Fried Rice with Mixed Vegetables",47,119,39.5,38,119,31.93,Seafood
SIN CDG,2025-06-30,Monday,Y,Lunch,"5C19 SIN FFM Chicken Meatball Marinara, Fusili",72,119,60.5,81,119,68.07,Chicken
