segment,segment_local_departure_date,weekday,cabin_class,meal_time,meal_name,original_meal_count,original_passengers,original_percent,predicted_meal_count,predicted_total_passengers,predicted_percentage,protein_type
PEK BKK,2024-07-04,Thursday,Y,Dinner,"Mu Xu Rou stir fry pork,fungus, egg,vegetable, braised tofu puff with mushroom,steamed rice,china",66,133,49.62,43,140,30.71,Pork
PEK BKK,2024-07-05,Friday,Y,Dinner,"Mu Xu Rou stir fry pork,fungus, egg,vegetable, braised tofu puff with mushroom,steamed rice,china",79,159,49.69,54,156,34.62,Pork
PEK BKK,2024-07-05,Friday,Y,Dinner,"Pan roasted chicken, demi glace sauce,sauteed vegetables,rosemary potato,large cass",80,159,50.31,102,156,65.38,Chicken
PEK BKK,2024-07-06,Saturday,Y,Dinner,"Pan roasted chicken, demi glace sauce,sauteed vegetables,rosemary potato,large cass",67,133,50.38,85,132,64.39,Chicken
PEK BKK,2024-07-06,Saturday,Y,Dinner,"Mu Xu Rou stir fry pork,fungus, egg,vegetable, braised tofu puff with mushroom,steamed rice,china",66,133,49.62,47,132,35.61,Pork
PEK BKK,2024-07-06,Saturday,Y,Dinner,"Mu Xu Rou stir fry pork,fungus, egg,vegetable, braised tofu puff with mushroom,steamed rice,china",68,136,50.0,47,132,35.61,Pork
PEK BKK,2024-07-06,Saturday,Y,Dinner,"Pan roasted chicken, demi glace sauce,sauteed vegetables,rosemary potato,large cass",68,136,50.0,85,132,64.39,Chicken
PEK BKK,2024-07-07,Sunday,Y,Dinner,"Mu Xu Rou stir fry pork,fungus, egg,vegetable, braised tofu puff with mushroom,steamed rice,china",81,163,49.69,56,164,34.15,Pork
PEK BKK,2024-07-07,Sunday,Y,Dinner,"Pan roasted chicken, demi glace sauce,sauteed vegetables,rosemary potato,large cass",79,158,50.0,108,164,65.85,Chicken
PEK BKK,2024-07-07,Sunday,Y,Dinner,"Mu Xu Rou stir fry pork,fungus, egg,vegetable, braised tofu puff with mushroom,steamed rice,china",79,158,50.0,56,164,34.15,Pork
PEK BKK,2024-07-07,Sunday,Y,Dinner,"Pan roasted chicken, demi glace sauce,sauteed vegetables,rosemary potato,large cass",82,163,50.31,108,164,65.85,Chicken
PEK BKK,2024-07-08,Monday,Y,Dinner,"Pan roasted chicken, demi glace sauce,sauteed vegetables,rosemary potato,large cass",74,148,50.0,93,143,65.03,Chicken
PEK BKK,2024-07-08,Monday,Y,Dinner,"Mu Xu Rou stir fry pork,fungus, egg,vegetable, braised tofu puff with mushroom,steamed rice,china",74,148,50.0,50,143,34.97,Pork
PEK BKK,2024-07-09,Tuesday,Y,Dinner,"Pan roasted chicken, demi glace sauce,sauteed vegetables,rosemary potato,large cass",65,130,50.0,86,130,66.15,Chicken
PEK BKK,2024-07-09,Tuesday,Y,Dinner,"Mu Xu Rou stir fry pork,fungus, egg,vegetable, braised tofu puff with mushroom,steamed rice,china",64,129,49.61,44,130,33.85,Pork
PEK BKK,2024-07-09,Tuesday,Y,Dinner,"Pan roasted chicken, demi glace sauce,sauteed vegetables,rosemary potato,large cass",65,129,50.39,86,130,66.15,Chicken
PEK BKK,2024-07-09,Tuesday,Y,Dinner,"Mu Xu Rou stir fry pork,fungus, egg,vegetable, braised tofu puff with mushroom,steamed rice,china",65,130,50.0,44,130,33.85,Pork
PEK BKK,2024-07-10,Wednesday,Y,Dinner,"Pan roasted chicken, demi glace sauce,sauteed vegetables,rosemary potato,large cass",66,132,50.0,91,135,67.41,Chicken
PEK BKK,2024-07-10,Wednesday,Y,Dinner,"Pan roasted chicken, demi glace sauce,sauteed vegetables,rosemary potato,large cass",67,133,50.38,91,135,67.41,Chicken
PEK BKK,2024-07-10,Wednesday,Y,Dinner,"Mu Xu Rou stir fry pork,fungus, egg,vegetable, braised tofu puff with mushroom,steamed rice,china",66,132,50.0,44,135,32.59,Pork
PEK BKK,2024-07-10,Wednesday,Y,Dinner,"Mu Xu Rou stir fry pork,fungus, egg,vegetable, braised tofu puff with mushroom,steamed rice,china",66,133,49.62,44,135,32.59,Pork
PEK BKK,2024-07-11,Thursday,Y,Dinner,"Mu Xu Rou stir fry pork,fungus, egg,vegetable, braised tofu puff with mushroom,steamed rice,china",68,137,49.64,45,144,31.25,Pork
PEK BKK,2024-07-11,Thursday,Y,Dinner,"Pan roasted chicken, demi glace sauce,sauteed vegetables,rosemary potato,large cass",69,137,50.36,99,144,68.75,Chicken
PEK BKK,2024-07-12,Friday,Y,Dinner,"Pan roasted chicken, demi glace sauce,sauteed vegetables,rosemary potato,large cass",73,146,50.0,91,141,64.54,Chicken
PEK BKK,2024-07-12,Friday,Y,Dinner,"Mu Xu Rou stir fry pork,fungus, egg,vegetable, braised tofu puff with mushroom,steamed rice,china",73,146,50.0,50,141,35.46,Pork
PEK BKK,2024-07-12,Friday,Y,Dinner,"Pan roasted chicken, demi glace sauce,sauteed vegetables,rosemary potato,large cass",71,142,50.0,91,141,64.54,Chicken
PEK BKK,2024-07-12,Friday,Y,Dinner,"Mu Xu Rou stir fry pork,fungus, egg,vegetable, braised tofu puff with mushroom,steamed rice,china",71,142,50.0,50,141,35.46,Pork
PEK BKK,2024-07-13,Saturday,Y,Dinner,"Pan roasted chicken, demi glace sauce,sauteed vegetables,rosemary potato,large cass",74,148,50.0,100,148,67.57,Chicken
PEK BKK,2024-07-13,Saturday,Y,Dinner,"Mu Xu Rou stir fry pork,fungus, egg,vegetable, braised tofu puff with mushroom,steamed rice,china",74,148,50.0,48,148,32.43,Pork
PEK BKK,2024-07-13,Saturday,Y,Dinner,"Pan roasted chicken, demi glace sauce,sauteed vegetables,rosemary potato,large cass",73,145,50.34,100,148,67.57,Chicken
PEK BKK,2024-07-13,Saturday,Y,Dinner,"Mu Xu Rou stir fry pork,fungus, egg,vegetable, braised tofu puff with mushroom,steamed rice,china",72,145,49.66,48,148,32.43,Pork
PEK BKK,2024-07-14,Sunday,Y,Dinner,"Mu Xu Rou stir fry pork,fungus, egg,vegetable, braised tofu puff with mushroom,steamed rice,china",89,178,50.0,68,177,38.42,Pork
PEK BKK,2024-07-14,Sunday,Y,Dinner,"Pan roasted chicken, demi glace sauce,sauteed vegetables,rosemary potato,large cass",89,178,50.0,109,177,61.58,Chicken
PEK BKK,2024-07-15,Monday,Y,Dinner,"Mu Xu Rou stir fry pork,fungus, egg,vegetable, braised tofu puff with mushroom,steamed rice,china",79,159,49.69,58,158,36.71,Pork
PEK BKK,2024-07-15,Monday,Y,Dinner,"Pan roasted chicken, demi glace sauce,sauteed vegetables,rosemary potato,large cass",80,159,50.31,100,158,63.29,Chicken
PEK BKK,2024-07-15,Monday,Y,Dinner,"Pan roasted chicken, demi glace sauce,sauteed vegetables,rosemary potato,large cass",79,157,50.32,100,158,63.29,Chicken
PEK BKK,2024-07-15,Monday,Y,Dinner,"Mu Xu Rou stir fry pork,fungus, egg,vegetable, braised tofu puff with mushroom,steamed rice,china",78,157,49.68,58,158,36.71,Pork
PEK BKK,2024-07-15,Monday,Y,Dinner,"Mu Xu Rou stir fry pork,fungus, egg,vegetable, braised tofu puff with mushroom,steamed rice,china",81,162,50.0,58,158,36.71,Pork
PEK BKK,2024-07-15,Monday,Y,Dinner,"Pan roasted chicken, demi glace sauce,sauteed vegetables,rosemary potato,large cass",81,162,50.0,100,158,63.29,Chicken
PEK BKK,2024-07-16,Tuesday,Y,Dinner,"Pan roasted chicken, demi glace sauce,sauteed vegetables,rosemary potato,large cass",74,148,50.0,95,151,62.91,Chicken
PEK BKK,2024-07-16,Tuesday,Y,Dinner,"Mu Xu Rou stir fry pork,fungus, egg,vegetable, braised tofu puff with mushroom,steamed rice,china",73,147,49.66,56,151,37.09,Pork
PEK BKK,2024-07-16,Tuesday,Y,Dinner,"Mu Xu Rou stir fry pork,fungus, egg,vegetable, braised tofu puff with mushroom,steamed rice,china",76,152,50.0,56,151,37.09,Pork
PEK BKK,2024-07-16,Tuesday,Y,Dinner,"Mu Xu Rou stir fry pork,fungus, egg,vegetable, braised tofu puff with mushroom,steamed rice,china",74,148,50.0,56,151,37.09,Pork
